Node,word,frequency_word,betweenness_centrality,clustering_coefficient,eigenvector_centrality,Class_betweenness_centralitylow,Class_betweenness_centralitymedium,Class_betweenness_centralityhigh,Class_clustering_coefficientlow,Class_clustering_coefficientmedium,Class_clustering_coefficienthigh,Class_eigenvector_centralitylow,Class_eigenvector_centralitymedium,Class_eigenvector_centralityhigh
856,brevetermino,1.0,3.474595980133975e-05,0.011904761904761906,0.0026659636619243156,0,1,0,0,1,0,0,0,1
1128,puesto,1.0,8.373162405164013e-06,0.011904761904761906,0.0026648009571600324,0,0,1,0,1,0,0,0,1
56,narcolepsia,1.0,5.583870831567692e-05,0.011904761904761906,0.0026617823176679364,0,1,0,0,1,0,0,0,1
1178,mediquen,1.0,5.286185920349382e-06,0.011904761904761906,0.0026588887979696997,0,0,1,0,1,0,0,0,1
919,planeado,1.0,1.0969416121096828e-05,0.012936194642439974,0.002654354544650717,0,0,1,0,1,0,0,0,1
1640,oprime,1.0,3.6976150463416635e-05,0.011904761904761906,0.002621258180296353,0,1,0,0,1,0,0,0,1
883,padece,1.0,0.0003219510188833189,0.011904761904761906,0.0025959837978370127,0,1,0,0,1,0,0,0,1
945,cansan,1.0,2.55035351695259e-05,0.011904761904761906,0.0025900793376969974,0,1,0,0,1,0,0,0,1
1412,caos,1.0,1.4303900848773607e-05,0.011904761904761906,0.0025858264772196616,0,0,1,0,1,0,0,0,1
978,aquella,2.0,0.0003152088561163112,0.005952380952380953,0.0025777896259569838,0,1,0,0,0,1,0,0,1
1350,arrojo,1.0,4.278412275358935e-05,0.011904761904761906,0.0025703904887757795,0,1,0,0,1,0,0,0,1
1294,brazo,1.0,0.00015824723177910598,0.011904761904761906,0.002558437652702334,0,1,0,0,1,0,0,0,1
349,callada,2.0,0.00010761866272853615,0.005102040816326531,0.0025567696435876432,0,1,0,0,0,1,0,0,1
1006,terminando,1.0,1.9362630767546663e-05,0.01365972051709289,0.002529716891808069,0,1,0,0,1,0,0,0,1
1647,merezca,1.0,6.749268529203214e-06,0.011904761904761906,0.0025271167834506306,0,0,1,0,1,0,0,0,1
1027,repele,1.0,8.997612161158514e-06,0.012936194642439974,0.0025221323987394215,0,0,1,0,1,0,0,0,1
1737,baajoon,1.0,4.433357813262397e-06,0.011904761904761906,0.0025212820678804744,0,0,1,0,1,0,0,0,1
1408,acabo,1.0,9.399417759262882e-06,0.011904761904761906,0.0025058580723867395,0,0,1,0,1,0,0,0,1
1242,eternas,1.0,2.874384488190097e-06,0.011904761904761906,0.0024906083222614845,0,0,1,0,1,0,0,0,1
1464,vox,,6.203015475678293e-06,0.011904761904761906,0.002479098691643633,0,0,1,0,1,0,0,0,1
499,riendo,1.0,2.458012857441415e-05,0.011904761904761906,0.00247751524850218,0,1,0,0,1,0,0,0,1
811,apegue,1.0,0.0002858306546790758,0.012936194642439974,0.0024774406490778314,0,1,0,0,1,0,0,0,1
1017,aquellas,1.0,2.6776755844399e-05,0.011904761904761906,0.0024742281049357604,0,1,0,0,1,0,0,0,1
1728,excusa,1.0,7.151999550573413e-05,0.011904761904761906,0.002473740689157435,0,1,0,0,1,0,0,0,1
160,importopero,1.0,9.515172879695519e-06,0.011904761904761906,0.002419036548255891,0,0,1,0,1,0,0,0,1
727,cansaron,1.0,2.587055814701499e-05,0.011904761904761906,0.002417949333848373,0,1,0,0,1,0,0,0,1
235,caen,1.0,1.4007225302436025e-05,0.011904761904761906,0.0024100874324308763,0,0,1,0,1,0,0,0,1
1384,tirado,1.0,2.6477361344804336e-05,0.012936194642439974,0.002404263741862174,0,1,0,0,1,0,0,0,1
1773,criticando,1.0,7.895094326626983e-05,0.011904761904761906,0.00240004269358979,0,1,0,0,1,0,0,0,1
1044,destructiva,1.0,5.3437097907956357e-05,0.011904761904761906,0.002398092933182287,0,1,0,0,1,0,0,0,1
731,amanezco,1.0,7.74433251436913e-06,0.011904761904761906,0.0023860953218870664,0,0,1,0,1,0,0,0,1
1196,calor,1.0,2.8727966407133336e-05,0.011904761904761906,0.0023695501701945045,0,1,0,0,1,0,0,0,1
1643,balcon,1.0,3.1421084449347495e-05,0.011904761904761906,0.0023587992315248136,0,1,0,0,1,0,0,0,1
1134,suicidas,1.0,8.361205789570089e-06,0.011904761904761906,0.002348209498628329,0,0,1,0,1,0,0,0,1
701,mueve,1.0,7.579454246312071e-05,0.011904761904761906,0.0023475610136614437,0,1,0,0,1,0,0,0,1
1702,juntos,1.0,1.0408750037654895e-05,0.011904761904761906,0.0023412700297506654,0,0,1,0,1,0,0,0,1
1221,seriously,1.0,5.309041343536895e-05,0.011904761904761906,0.00233919609264152,0,1,0,0,1,0,0,0,1
1349,asinosepuede,1.0,0.0009812505424616035,0.011904761904761906,0.002333806402951969,1,0,1,0,1,0,0,0,1
553,bromeo,1.0,1.3558752014565396e-05,0.014722126772526578,0.0023292426260505066,0,0,1,0,1,0,0,0,1
283,invadir,1.0,2.6972884216841858e-05,0.011904761904761906,0.0023291046190281927,0,1,0,0,1,0,0,0,1
535,fuerza,1.0,2.894336968000123e-05,0.011904761904761906,0.0023238786268539634,0,1,0,0,1,0,0,0,1
686,ejercicio,1.0,7.23490462807616e-06,0.011904761904761906,0.002319815681044236,0,0,1,0,1,0,0,0,1
1539,cabida,1.0,3.0048038019747016e-05,0.013659720517092891,0.0023091456563687387,0,1,0,0,1,0,0,0,1
1515,mile,,0.0003421542161719711,0.011904761904761906,0.002307782767359606,0,1,0,0,1,0,0,0,1
1195,junto,1.0,9.639284029532712e-06,0.015873015873015876,0.002280119238344325,0,0,1,1,0,1,0,0,1
319,superado,1.0,1.960770193813096e-05,0.013967627380118045,0.0022782714360518124,0,1,0,0,1,0,0,0,1
11,contarle,1.0,1.2586781290273032e-05,0.011904761904761906,0.0022641708536535604,0,0,1,0,1,0,0,0,1
781,preferiria,1.0,1.6856005735524634e-05,0.012936194642439974,0.002261825920566016,0,0,1,0,1,0,0,0,1
567,obligan,1.0,1.056977367007566e-05,0.011904761904761906,0.002252687481608347,0,0,1,0,1,0,0,0,1
1405,odiando,1.0,6.8750396095489335e-06,0.011904761904761906,0.002246512067372399,0,0,1,0,1,0,0,0,1
1431,sorpresa,1.0,1.4016033026185845e-05,0.011904761904761906,0.002245129098131327,0,0,1,0,1,0,0,0,1
635,perfectamente,1.0,2.0591681424087468e-05,0.011904761904761906,0.0022344816836842515,0,1,0,0,1,0,0,0,1
1755,recien,1.0,9.194050815754078e-05,0.011904761904761906,0.0022072995886079964,0,1,0,0,1,0,0,0,1
114,relacionarse,1.0,1.4018766790169891e-05,0.016904448610693942,0.0021990715653010346,0,0,1,1,0,1,0,0,1
1185,decirles,1.0,0.00011204454469024155,0.011904761904761906,0.002189284373061133,0,1,0,0,1,0,0,0,1
836,dure,1.0,2.1069658801027567e-05,0.011904761904761906,0.0021866174001626514,0,1,0,0,1,0,0,0,1
1701,anteriores,1.0,8.99194193226314e-06,0.011904761904761906,0.002181568194761319,0,0,1,0,1,0,0,0,1
1492,pieza,1.0,6.544972114558746e-05,0.011904761904761906,0.0021752625116933516,0,1,0,0,1,0,0,0,1
1641,comun,1.0,3.5914384042634284e-05,0.011904761904761906,0.002148998898414181,0,1,0,0,1,0,0,0,1
1419,levantado,1.0,9.843239561258608e-06,0.011904761904761906,0.0021427438375729354,0,0,1,0,1,0,0,0,1
1205,psicologodesconocido,1.0,2.976232428867849e-05,0.011904761904761906,0.0021391535586191544,0,1,0,0,1,0,0,0,1
344,acompanado,1.0,2.2103520192230757e-05,0.011904761904761906,0.002126001749151626,0,1,0,0,1,0,0,0,1
1547,atraviesa,1.0,2.4440476719163687e-05,0.011904761904761906,0.002105011897474747,0,1,0,0,1,0,0,0,1
1649,so,,5.430273882806163e-06,0.011904761904761906,0.0021021251201041014,0,0,1,0,1,0,0,0,1
858,tratando,1.0,9.402068981416427e-05,0.011904761904761906,0.0021011791180157537,0,1,0,0,1,0,0,0,1
1365,dormi,1.0,0.00012273456067370635,0.012936194642439974,0.002090983954577031,0,1,0,0,1,0,0,0,1
1290,derrumbar,1.0,2.3281240683348217e-05,0.011904761904761906,0.002073101926258196,0,1,0,0,1,0,0,0,1
1108,junte,1.0,0.00015228458320418097,0.012936194642439974,0.0020662988809046472,0,1,0,0,1,0,0,0,1
1675,frente,1.0,1.8854279507823207e-05,0.011904761904761906,0.002057085121077785,0,0,1,0,1,0,0,0,1
1143,precipicio,1.0,8.50387654233045e-06,0.011904761904761906,0.0020476275246374353,0,0,1,0,1,0,0,0,1
1361,recadias,1.0,3.419823130049409e-05,0.011904761904761906,0.0020442431793341377,0,1,0,0,1,0,0,0,1
1032,absoluta,1.0,5.906594605978641e-06,0.012936194642439974,0.002042334888020493,0,0,1,0,1,0,0,0,1
1668,encanta,1.0,1.6952108840090125e-05,0.011904761904761906,0.002041968805082702,0,0,1,0,1,0,0,0,1
41,amistad,1.0,2.540374986812253e-05,0.011904761904761906,0.0020407724967344714,0,1,0,0,1,0,0,0,1
562,msl,1.0,3.516316510497344e-05,0.011904761904761906,0.0020342480195183316,0,1,0,0,1,0,0,0,1
1655,lleno,1.0,1.2022028805429697e-05,0.014235718460191268,0.002034038748176003,0,0,1,0,1,0,0,0,1
1330,suelo,1.0,1.3410614918510326e-05,0.011904761904761906,0.0020222417695397775,0,0,1,0,1,0,0,0,1
993,incontrolables,1.0,0.00013310227491101045,0.011904761904761906,0.0020181212212634055,0,1,0,0,1,0,0,0,1
244,fije,1.0,1.8801707488404594e-05,0.011904761904761906,0.0020136657977351128,0,0,1,0,1,0,0,0,1
526,sonando,1.0,1.8505228962613998e-05,0.014722126772526574,0.002008879285765603,0,0,1,0,1,0,0,0,1
1499,moderna,1.0,1.5378977855810635e-05,0.011904761904761906,0.002004807999746679,0,0,1,0,1,0,0,0,1
1754,estabilizadores,1.0,0.00015553326544842864,0.011904761904761906,0.0019914428137509372,0,1,0,0,1,0,0,0,1
1328,xd,1.0,1.7664913466638602e-05,0.012936194642439974,0.0019750611022901128,0,0,1,0,1,0,0,0,1
1188,ratocreo,1.0,1.2057336061350013e-05,0.011904761904761906,0.0019750005775934255,0,0,1,0,1,0,0,0,1
1125,carnavales,1.0,2.0452370915018877e-05,0.011904761904761906,0.0019693036554133086,0,1,0,0,1,0,0,0,1
437,pesando,1.0,1.0294112312932275e-05,0.011904761904761906,0.001960671040537834,0,0,1,0,1,0,0,0,1
1222,resultado,1.0,4.811404041118867e-05,0.011904761904761906,0.001951285822466824,0,1,0,0,1,0,0,0,1
1008,cicatriz,1.0,4.20434131736374e-05,0.011904761904761906,0.0019509857613505509,0,1,0,0,1,0,0,0,1
1245,devastadores,1.0,7.84502444446928e-06,0.011904761904761906,0.001945007308254886,0,0,1,0,1,0,0,0,1
1183,basura,1.0,0.00010911709281074763,0.011904761904761906,0.0019374689341265655,0,1,0,0,1,0,0,0,1
1620,guardando,2.0,7.730305746610169e-05,0.005102040816326531,0.0019143886732454097,0,1,0,0,0,1,0,0,1
1599,vigilan,1.0,5.36793302378709e-06,0.011904761904761906,0.0019139038241771206,0,0,1,0,1,0,0,0,1
1465,dicen,1.0,9.589798958914433e-06,0.011904761904761906,0.0019053974865716825,0,0,1,0,1,0,0,0,1
943,pesan,1.0,3.0155895447231428e-05,0.012936194642439974,0.0019016897452025338,0,1,0,0,1,0,0,0,1
849,estaria,1.0,1.1653337088300439e-05,0.011904761904761906,0.0019014926314072902,0,0,1,0,1,0,0,0,1
783,sesion,2.0,0.00141324892666612,0.005102040816326531,0.001897110192523634,1,0,1,0,0,1,0,0,1
390,guste,1.0,1.624998967122473e-05,0.03259716787109481,0.0018659055904722004,0,0,1,1,0,1,0,0,1
1301,sal,1.0,1.4509459784805814e-05,0.011904761904761906,0.0018474507181560618,0,0,1,0,1,0,0,0,1
68,calculos,1.0,2.264831963497349e-05,0.011904761904761906,0.0018471294130800332,0,1,0,0,1,0,0,0,1
830,intentos,1.0,9.2938161386275e-06,0.011904761904761906,0.0018023728949653213,0,0,1,0,1,0,0,0,1
1182,trata,1.0,0.00010991626301089239,0.011904761904761906,0.0017958131093756202,0,1,0,0,1,0,0,0,1
1204,mamipapiun,1.0,2.662360208619475e-05,0.011904761904761906,0.0017906914013873568,0,1,0,0,1,0,0,0,1
1055,cambian,1.0,9.48252576164984e-06,0.014691153254770958,0.0017897865106233464,0,0,1,0,1,0,0,0,1
1639,sangre,1.0,1.1748327103914516e-05,0.011904761904761906,0.0017891838036165105,0,0,1,0,1,0,0,0,1
1269,verguenza,1.0,7.826814068200532e-06,0.011904761904761906,0.001787807825692532,0,0,1,0,1,0,0,0,1
1717,tragar,1.0,8.850135502040327e-06,0.015873015873015876,0.001779594685934037,0,0,1,1,0,1,0,0,1
365,esperanzas,1.0,6.313404129429374e-06,0.011904761904761906,0.0017679018263071437,0,0,1,0,1,0,0,0,1
1329,ah,1.0,2.118463416570522e-05,0.011904761904761906,0.0017671800259854425,0,1,0,0,1,0,0,0,1
1522,vueltas,1.0,1.3483545658503737e-05,0.011904761904761906,0.001766278148367193,0,0,1,0,1,0,0,0,1
881,concienciarse,1.0,0.00022226836669290778,0.011904761904761906,0.0017559627315689914,0,1,0,0,1,0,0,0,1
3,personas,10.0,0.0003516949384234116,0.011904761904761906,0.0017421390234953866,1,0,1,0,1,0,0,0,1
924,largarme,1.0,1.3472402743166297e-05,0.01365972051709289,0.00172887307673329,0,0,1,0,1,0,0,0,1
857,drogas,1.0,8.246655366118676e-05,0.011904761904761906,0.0017236498863157188,0,1,0,0,1,0,0,0,1
1327,pquenos,1.0,2.1884443714862557e-05,0.012936194642439974,0.0017112060487652313,0,1,0,0,1,0,0,0,1
527,ahogaba,1.0,9.307398606969693e-06,0.011904761904761906,0.0016947514575235691,0,0,1,0,1,0,0,0,1
1498,pinterest,1.0,0.000289951384871711,0.011904761904761906,0.001692130767496029,0,1,0,0,1,0,0,0,1
645,atreverme,1.0,8.055054381517103e-06,0.011904761904761906,0.0016733913142104868,0,0,1,0,1,0,0,0,1
683,mareada,1.0,1.3460929235037317e-05,0.011904761904761906,0.0016633139197060154,0,0,1,0,1,0,0,0,1
1497,vio,1.0,0.00037999596371010244,0.011904761904761906,0.0016615907996690737,1,0,1,0,1,0,0,0,1
1168,cuentan,1.0,2.1643100824112096e-05,0.011904761904761906,0.0016575130933380606,0,1,0,0,1,0,0,0,1
1466,superficiales,1.0,3.24060478823739e-05,0.011904761904761906,0.0016440688954696015,0,1,0,0,1,0,0,0,1
867,descansar,1.0,2.889954995210133e-05,0.011904761904761906,0.001629347778037429,0,1,0,0,1,0,0,0,1
1296,limpia,2.0,0.00028935044072136117,0.005952380952380953,0.0016265441275860465,0,1,0,0,0,1,0,0,1
1470,llegue,1.0,8.151006519732624e-05,0.011904761904761906,0.0016243655089018423,0,1,0,0,1,0,0,0,1
1538,vacios,1.0,7.444078643793192e-06,0.011904761904761906,0.0016131614423484054,0,0,1,0,1,0,0,0,1
923,armarlo,1.0,1.086328879500925e-05,0.015267151197869339,0.001612089673634788,0,0,1,0,1,0,0,0,1
1306,saltar,6.0,8.159427060264138e-06,0.021618889607692978,0.001611842739857173,0,0,1,1,0,1,0,0,1
1686,aranazos,1.0,1.9397220248877297e-05,0.011904761904761906,0.001599430400666949,0,1,0,0,1,0,0,0,1
1291,consegui,1.0,1.659061951211033e-05,0.011904761904761906,0.0015886658050603413,0,0,1,0,1,0,0,0,1
1115,alguno,1.0,5.18880261191273e-06,0.011904761904761906,0.001579806119266182,0,0,1,0,1,0,0,0,1
449,desvanece,1.0,9.288132305083916e-06,0.011904761904761906,0.0015776520176319986,0,0,1,0,1,0,0,0,1
1693,unas,1.0,0.00028757677770325287,0.014722126772526578,0.001575146518835086,0,1,0,0,1,0,0,0,1
638,cualquiera,1.0,9.158948063007204e-06,0.011904761904761906,0.0015578775135114953,0,0,1,0,1,0,0,0,1
605,salidahabia,1.0,6.7665229547905566e-06,0.011904761904761906,0.0015460177484853054,0,0,1,0,1,0,0,0,1
1731,limita,1.0,3.717942451967797e-05,0.011904761904761906,0.0015399453767746994,0,1,0,0,1,0,0,0,1
1105,banar,1.0,0.0002447046655836982,0.011904761904761906,0.0015342709233951025,0,1,0,0,1,0,0,0,1
1363,compren,1.0,4.925153870708575e-05,0.011904761904761906,0.0015284698631093012,0,1,0,0,1,0,0,0,1
1264,enojado,1.0,0.00024949589210778307,0.011904761904761906,0.0015247198908302697,0,1,0,0,1,0,0,0,1
1680,apoyarme,1.0,1.320777166194725e-05,0.011904761904761906,0.0015188026421683236,0,0,1,0,1,0,0,0,1
860,memoria,1.0,6.356956224637213e-05,0.011904761904761906,0.0015067281902945294,0,1,0,0,1,0,0,0,1
118,otono,1.0,3.283192781215653e-05,0.011904761904761906,0.0015024854866160784,0,1,0,0,1,0,0,0,1
1444,acaba,1.0,1.1823900340338552e-05,0.011904761904761906,0.0014984249388951213,0,0,1,0,1,0,0,0,1
1159,lugares,2.0,0.00017552110796683568,0.005102040816326531,0.0014801751137757735,0,1,0,0,0,1,0,0,1
1621,dejenme,1.0,1.936610947167878e-05,0.011904761904761906,0.0014779898130276655,0,1,0,0,1,0,0,0,1
1166,encotrarme,1.0,3.112966337352514e-05,0.011904761904761906,0.0014747074698963447,0,1,0,0,1,0,0,0,1
498,gritando,1.0,9.9587040657426e-06,0.011904761904761906,0.0014717722853265609,0,0,1,0,1,0,0,0,1
1494,recomendo,1.0,0.00048750317581011476,0.011904761904761906,0.0014666193619977852,1,0,1,0,1,0,0,0,1
119,encantaria,1.0,2.1938331750929403e-05,0.011904761904761906,0.001463508148606231,0,1,0,0,1,0,0,0,1
682,venlafaxina,1.0,1.695038718429459e-05,0.011904761904761906,0.0014616910783372945,0,0,1,0,1,0,0,0,1
1660,seguidas,1.0,7.121641654978853e-06,0.011904761904761906,0.001454645815199048,0,0,1,0,1,0,0,0,1
1690,heridas,1.0,0.00017176265715860496,0.011904761904761906,0.0014533443502963734,0,1,0,0,1,0,0,0,1
109,contencion,1.0,2.6709660836746145e-05,0.011904761904761906,0.0014396313672558482,0,1,0,0,1,0,0,0,1
1636,deprimo,1.0,9.059417694494614e-06,0.011904761904761906,0.0014320977495262338,0,0,1,0,1,0,0,0,1
637,inferior,1.0,2.159663676955962e-05,0.011904761904761906,0.0014272816473223885,0,1,0,0,1,0,0,0,1
534,taparon,1.0,1.6415286937085743e-05,0.011904761904761906,0.001425070519447352,0,0,1,0,1,0,0,0,1
1642,lanzarme,1.0,1.5630505682498162e-05,0.011904761904761906,0.0014211905030386094,0,0,1,0,1,0,0,0,1
887,amigxs,1.0,3.078696341979254e-05,0.011904761904761906,0.001386991964317275,0,1,0,0,1,0,0,0,1
1489,apesta,1.0,2.8634031481668347e-05,0.011904761904761906,0.0013817058279031757,0,1,0,0,1,0,0,0,1
284,negativos,1.0,1.1809431409757864e-05,0.011904761904761906,0.0013754448586717374,0,0,1,0,1,0,0,0,1
1260,inseguros,1.0,1.8147607655891324e-05,0.011904761904761906,0.0013532353893427771,0,0,1,0,1,0,0,0,1
636,miradas,1.0,1.7141792168582444e-05,0.011904761904761906,0.001327252959386288,0,0,1,0,1,0,0,0,1
1469,duelan,1.0,1.9961511893853888e-05,0.015873015873015876,0.0013203061715719347,0,1,0,1,0,1,0,0,1
407,torbellino,1.0,1.3552145864174594e-05,0.011904761904761906,0.0013085074475884541,0,0,1,0,1,0,0,0,1
1491,cabello,1.0,2.227693623686318e-05,0.011904761904761906,0.0013048246838738538,0,1,0,0,1,0,0,0,1
1653,supere,1.0,2.2534421457905316e-05,0.011904761904761906,0.0013023968365367515,0,1,0,0,1,0,0,0,1
113,paja,1.0,1.8996803620166176e-05,0.011904761904761906,0.0013005473984212233,0,0,1,0,1,0,0,0,1
735,hambre,1.0,1.1029622546155601e-05,0.011904761904761906,0.0012966062109022736,0,0,1,0,1,0,0,0,1
111,mental,2.0,0.00024687537481161927,0.005478103376111742,0.0012877676817214154,0,1,0,0,0,1,0,0,1
879,psicoticos,1.0,7.473074324946151e-05,0.011904761904761906,0.0012519642002048357,0,1,0,0,1,0,0,0,1
1467,satisfacen,1.0,1.9686850657893268e-05,0.011904761904761906,0.001227703268854689,0,1,0,0,1,0,0,0,1
933,espiritualmente,1.0,7.3858695367954795e-06,0.011904761904761906,0.0012165130860166966,0,0,1,0,1,0,0,0,1
886,relaciones,1.0,2.5586475205117202e-05,0.011904761904761906,0.0012056806417438887,0,1,0,0,1,0,0,0,1
1652,desborda,1.0,1.6190160531195032e-05,0.011904761904761906,0.0011966440839421937,0,0,1,0,1,0,0,0,1
1223,trastornos,1.0,4.280882776139071e-05,0.011904761904761906,0.0011947028424075597,0,1,0,0,1,0,0,0,1
1732,tipo,1.0,1.2587274784055625e-05,0.011904761904761906,0.0011917878146385718,0,0,1,0,1,0,0,0,1
1687,calmarme,1.0,1.1272010080014116e-05,0.011904761904761906,0.0011886486073723705,0,0,1,0,1,0,0,0,1
895,idea,1.0,2.2324285292561478e-05,0.012936194642439974,0.00117670829251354,0,1,0,0,1,0,0,0,1
1045,diganme,1.0,1.8098262739372524e-05,0.011904761904761906,0.0011680063345014945,0,0,1,0,1,0,0,0,1
1381,definir,1.0,1.9461577222213324e-05,0.011904761904761906,0.001160770704619444,0,1,0,0,1,0,0,0,1
383,juro,1.0,1.6294875759487546e-05,0.011904761904761906,0.0011588038605573464,0,0,1,0,1,0,0,0,1
977,juego,1.0,1.2832845809724554e-05,0.011904761904761906,0.0011553799472233445,0,0,1,0,1,0,0,0,1
1261,depresivos,1.0,0.00023416099454499721,0.011904761904761906,0.0011141347261031606,0,1,0,0,1,0,0,0,1
746,f,,2.15621392065286e-05,0.011904761904761906,0.0010968317624189935,0,1,0,0,1,0,0,0,1
579,amigos,6.0,9.40714795360374e-06,0.012936194642439974,0.0010877110054456943,0,0,1,0,1,0,0,0,1
1047,queden,1.0,4.98290641599399e-06,0.011904761904761906,0.0010732501165003848,0,0,1,0,1,0,0,0,1
1145,proporciones,1.0,4.756690742031157e-06,0.011904761904761906,0.0010671707957261478,0,0,1,0,1,0,0,0,1
1391,agobiado,1.0,5.429975707398365e-06,0.011904761904761906,0.0010660294052297517,0,0,1,0,1,0,0,0,1
444,irreparable,1.0,0.0002744460061715282,0.011904761904761906,0.0010612423214340259,0,1,0,0,1,0,0,0,1
1343,olvidaron,1.0,4.51433084425113e-05,0.011904761904761906,0.001056755181698936,0,1,0,0,1,0,0,0,1
1259,fisicaque,1.0,1.923029292474383e-05,0.011904761904761906,0.0010328851803957345,0,1,0,0,1,0,0,0,1
1490,cigarrillo,1.0,1.000792431413237e-05,0.011904761904761906,0.0010238183040043984,0,0,1,0,1,0,0,0,1
1436,jujuju,1.0,3.159457517372502e-05,0.011904761904761906,0.0010137632239244324,0,1,0,0,1,0,0,0,1
862,banarme,1.0,4.709846242914132e-06,0.011904761904761906,0.0010061670054193237,0,0,1,0,1,0,0,0,1
939,arruinan,1.0,4.263672803027382e-05,0.011904761904761906,0.0009909108624682667,0,1,0,0,1,0,0,0,1
1160,posibles,1.0,5.615132675772638e-05,0.011904761904761906,0.0009818784875167965,0,1,0,0,1,0,0,0,1
1468,profundos,1.0,1.4800514353535276e-05,0.011904761904761906,0.0009770542706289004,0,0,1,0,1,0,0,0,1
372,bieny,1.0,5.784823228039362e-06,0.011904761904761906,0.0009603970596723344,0,0,1,0,1,0,0,0,1
1009,hospital,1.0,4.388289255727182e-06,0.011904761904761906,0.0009537150832478954,0,0,1,0,1,0,0,0,1
1493,logra,1.0,8.503037357399138e-06,0.011904761904761906,0.000949347430641649,0,0,1,0,1,0,0,0,1
1488,cuatro,1.0,1.2037312440376343e-05,0.011904761904761906,0.0009473689022270053,0,0,1,0,1,0,0,0,1
529,desperte,1.0,2.0475172993956836e-05,0.011904761904761906,0.0009402076195790101,0,1,0,0,1,0,0,0,1
660,comento,1.0,1.8846207501539638e-05,0.011904761904761906,0.0009337686178454987,0,0,1,0,1,0,0,0,1
743,leer,1.0,1.9408837101549005e-05,0.011904761904761906,0.0009324062711597944,0,1,0,0,1,0,0,0,1
868,opone,1.0,1.0400760175724541e-05,0.011904761904761906,0.0009235058409902897,0,0,1,0,1,0,0,0,1
784,hable,1.0,2.880003127881393e-05,0.011904761904761906,0.0009137771914592758,0,1,0,0,1,0,0,0,1
382,fin,1.0,8.216826760232369e-06,0.011904761904761906,0.0009048109684690909,0,0,1,0,1,0,0,0,1
1297,durar,1.0,2.6596696952313713e-05,0.015873015873015876,0.0008852397938115143,0,1,0,1,0,1,0,0,1
1067,hiperventilar,1.0,2.638451334011864e-05,0.011904761904761906,0.0008818034011804563,0,1,0,0,1,0,0,0,1
376,mejores,1.0,8.883342393615455e-06,0.011904761904761906,0.000850277003069126,0,0,1,0,1,0,0,0,1
1094,desesperacion,1.0,3.545713485717553e-06,0.011904761904761906,0.0008429871101132909,0,0,1,0,1,0,0,0,1
1584,bromas,1.0,8.75986511656637e-06,0.011904761904761906,0.0008425547053649226,0,0,1,0,1,0,0,0,1
1730,sociedad,1.0,8.02501192470371e-06,0.011904761904761906,0.000838438360595174,0,0,1,0,1,0,0,0,1
877,significa,1.0,1.9845885960321684e-05,0.011904761904761906,0.0008312140715741876,0,1,0,0,1,0,0,0,1
1362,lleven,1.0,2.1386115044960847e-05,0.011904761904761906,0.000827315555746019,0,1,0,0,1,0,0,0,1
1232,psicologico,1.0,1.0628217645912839e-05,0.011904761904761906,0.0008198318461123114,0,0,1,0,1,0,0,0,1
1263,fastidiado,1.0,0.00012119927582941716,0.011904761904761906,0.0008180759641859413,0,1,0,0,1,0,0,0,1
878,brotes,1.0,1.4208395075682618e-05,0.015873015873015876,0.000813068900980858,0,0,1,1,0,1,0,0,1
627,continuo,1.0,8.788546150351069e-06,0.012936194642439974,0.0008122032298696129,0,0,1,0,1,0,0,0,1
1277,signos,2.0,1.431274747636653e-05,0.011380388451630048,0.0007615691339508266,0,0,1,0,1,0,0,0,1
1780,amigas,1.0,9.142119420772125e-06,0.011904761904761906,0.0007559834026379164,0,0,1,0,1,0,0,0,1
812,acompanante,1.0,7.012531847679059e-05,0.011904761904761906,0.0007345003249209698,0,1,0,0,1,0,0,0,1
1167,sitio,1.0,7.3271527548674586e-06,0.011904761904761906,0.0007332097721475554,0,0,1,0,1,0,0,0,1
1437,rumbo,1.0,1.4645563081623601e-05,0.012936194642439974,0.0007296162562579812,0,0,1,0,1,0,0,0,1
1158,incomodo,1.0,2.5176582380493288e-05,0.011904761904761906,0.0007226743376378625,0,1,0,0,1,0,0,0,1
745,clinica,1.0,3.238938095973086e-05,0.011904761904761906,0.0007214647581385304,0,1,0,0,1,0,0,0,1
1318,seguia,1.0,6.094248919911138e-06,0.011904761904761906,0.0007203140580920785,0,0,1,0,1,0,0,0,1
1174,librado,1.0,1.0730701350594497e-05,0.012936194642439974,0.000703177303738509,0,0,1,0,1,0,0,0,1
1752,buen,1.0,4.711815052524521e-05,0.011904761904761906,0.0006861712275638856,0,1,0,0,1,0,0,0,1
785,ex,1.0,1.0468282781122966e-05,0.011904761904761906,0.0006751863448781134,0,0,1,0,1,0,0,0,1
1725,quitarme,1.0,9.992916239034137e-06,0.011904761904761906,0.000675114531042505,0,0,1,0,1,0,0,0,1
1772,adentro,1.0,9.030519117959988e-06,0.011904761904761906,0.0006593033267484762,0,0,1,0,1,0,0,0,1
1298,muchisimos,1.0,1.2128313944762519e-05,0.015873015873015876,0.0006564214036620691,0,0,1,1,0,1,0,0,1
699,baje,1.0,1.1279899805977597e-05,0.011904761904761906,0.0006525746925155241,0,0,1,0,1,0,0,0,1
1502,ensenarle,1.0,0.0003429751261460099,0.011904761904761906,0.0006476164751187738,0,1,0,0,1,0,0,0,1
